playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award_count
farriba01w,9,0,PHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,farriba01w,C-F,0,0,75.0,200,Tulane,,1976-09-10,0000-00-00,
farriba01w,10,0,DET,28.5,4.833333333333333,440.1666666666667,107.5,29.0,48.0,77.0,13.833333333333334,8.5,3.6666666666666665,32.0,53.833333333333336,82.83333333333333,36.5,52.833333333333336,34.5,0.3333333333333333,0.0,0.1666666666666666,2.1666666666666665,0.3333333333333333,37.16666666666666,8.166666666666666,2.6666666666666665,3.333333333333333,6.0,1.0,0.3333333333333333,0.0,2.5,3.1666666666666665,7.166666666666667,2.6666666666666665,4.166666666666667,2.833333333333333,0.1666666666666666,0.0,0.0,farriba01w,C-F,0,0,75.0,200,Tulane,,1976-09-10,0000-00-00,
feastal01w,1,0,LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feastal01w,2,0,CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feastal01w,3,0,CHA,32.0,32.0,1007.0,365.0,55.0,98.0,153.0,46.0,29.0,10.0,59.0,86.0,336.0,126.0,63.0,58.0,168.0,55.0,1.0,8.0,8.0,248.0,64.0,8.0,26.0,34.0,14.0,9.0,4.0,9.0,18.0,74.0,26.0,1.0,1.0,35.0,11.0,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feastal01w,4,0,CHA,32.0,32.0,981.5,372.0,46.0,89.5,135.5,53.5,34.0,11.0,49.5,82.5,314.0,120.5,74.0,64.0,178.5,67.0,0.5,5.0,5.0,156.5,39.5,5.5,19.0,24.5,10.5,5.5,2.0,6.5,9.5,47.0,16.0,0.5,0.5,24.0,7.0,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feastal01w,5,0,CHA,32.666666666666664,32.666666666666664,1019.6666666666666,388.6666666666667,43.0,85.0,128.0,60.0,40.0,10.333333333333334,57.0,80.0,335.3333333333333,127.66666666666669,75.33333333333333,64.66666666666667,187.33333333333331,68.66666666666667,0.3333333333333333,4.0,4.0,125.33333333333331,33.333333333333336,4.333333333333333,13.666666666666666,18.0,7.333333333333333,4.333333333333333,1.3333333333333333,4.333333333333333,8.0,38.0,13.0,1.6666666666666667,1.3333333333333333,19.33333333333333,6.0,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feastal01w,6,0,CHA,32.75,32.5,1027.75,388.5,37.75,79.25,117.0,60.0,36.75,9.25,59.75,75.25,334.5,128.75,79.25,68.25,176.25,62.75,0.25,3.0,3.0,94.0,25.0,3.25,10.25,13.5,5.5,3.25,1.0,3.25,6.0,28.5,9.75,1.25,1.0,14.5,4.5,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feastal01w,7,0,CHA,30.4,30.2,955.4,349.2,32.0,69.0,101.0,58.2,32.2,7.8,55.4,70.6,300.0,115.2,71.2,61.2,158.2,57.6,0.2,2.4,2.4,75.2,20.0,2.6,8.2,10.8,4.4,2.6,0.8,2.6,4.8,22.8,7.8,1.0,0.8,11.6,3.6,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feastal01w,9,0,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feastal01w,F,0,0,71.0,168,Harvard,,1976-02-11,0000-00-00,
feifesu01w,6,0,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feifesu01w,G,0,0,73.0,162,,,1979-01-29,0000-00-00,
ferdima01w,2,0,UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
ferdima01w,3,0,UTA,32.0,22.0,864.0,366.0,23.0,63.0,86.0,79.0,40.0,4.0,63.0,70.0,290.0,143.0,113.0,69.0,42.0,11.0,1.0,2.0,2.0,69.0,29.0,2.0,6.0,8.0,7.0,3.0,0.0,2.0,4.0,16.0,7.0,18.0,15.0,2.0,0.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
ferdima01w,4,0,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
ferdima01w,5,0,SAS,34.0,34.0,1116.0,470.0,28.0,99.0,127.0,90.0,58.0,6.0,85.0,87.0,384.0,139.0,223.0,176.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
ferdima01w,6,0,SAS,25.5,25.5,812.5,334.5,23.0,67.5,90.5,59.5,45.0,4.0,60.0,60.5,273.0,103.0,143.5,115.5,39.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
ferdima01w,8,0,SAS,27.33333333333333,27.33333333333333,874.6666666666666,352.3333333333333,28.666666666666668,70.33333333333333,99.0,62.333333333333336,45.333333333333336,4.333333333333333,63.333333333333336,65.0,301.3333333333333,112.66666666666669,140.33333333333334,111.66666666666669,48.0,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
ferdima01w,9,0,LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
ferdima01w,10,0,LAS,33.0,25.0,680.0,276.0,30.0,55.0,85.0,43.0,25.0,4.0,41.0,71.0,246.0,91.0,92.0,82.0,44.0,12.0,0.0,6.0,0.0,111.0,45.0,5.0,10.0,15.0,11.0,2.0,0.0,8.0,8.0,39.0,15.0,12.0,11.0,11.0,4.0,0.0,ferdima01w,G,0,0,69.0,153,Louisiana State,,1978-10-13,0000-00-00,
fernama01w,8,0,LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fernama01w,G,0,0,71.0,138,,,1981-12-21,0000-00-00,
ferrama01w,1,0,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ferrama01w,F,0,0,75.0,190,,,1972-02-11,0000-00-00,
figgsuk01w,1,0,LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,figgsuk01w,G,0,0,69.0,142,Purdue,,1977-03-31,0000-00-00,
figgsuk01w,2,0,LAS,32.0,32.0,803.0,215.0,14.0,41.0,55.0,127.0,21.0,3.0,43.0,53.0,153.0,66.0,65.0,54.0,82.0,29.0,0.0,4.0,4.0,106.0,24.0,6.0,10.0,16.0,19.0,2.0,0.0,11.0,10.0,23.0,7.0,6.0,6.0,11.0,4.0,0.0,figgsuk01w,G,0,0,69.0,142,Purdue,,1977-03-31,0000-00-00,
figgsuk01w,3,0,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,figgsuk01w,G,0,0,69.0,142,Purdue,,1977-03-31,0000-00-00,
figgsuk01w,4,0,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,figgsuk01w,G,0,0,69.0,142,Purdue,,1977-03-31,0000-00-00,
firsool01w,1,0,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,firsool01w,C,0,0,78.0,215,Kansas State,,1976-04-23,0000-00-00,
floremi01w,1,0,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,floremi01w,G,0,0,66.0,125,Stanford,,1977-10-19,0000-00-00,
flukety01w,7,0,CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flukety01w,C,0,0,77.0,209,Tennessee,,1984-12-27,0000-00-00,
flukety01w,8,2,LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flukety01w,C,0,0,77.0,209,Tennessee,,1984-12-27,0000-00-00,
flukety01w,8,1,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flukety01w,C,0,0,77.0,209,Tennessee,,1984-12-27,0000-00-00,
flukety01w,9,0,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,flukety01w,C,0,0,77.0,209,Tennessee,,1984-12-27,0000-00-00,
folklkr01w,1,0,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,folklkr01w,F,0,0,74.0,190,Stanford,,1975-12-19,0000-00-00,
folklkr01w,2,0,POR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,folklkr01w,F,0,0,74.0,190,Stanford,,1975-12-19,0000-00-00,
folklkr01w,3,0,POR,32.0,31.0,862.0,180.0,49.0,196.0,245.0,45.0,20.0,34.0,39.0,56.0,166.0,71.0,40.0,33.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,folklkr01w,F,0,0,74.0,190,Stanford,,1975-12-19,0000-00-00,
fordch01w,4,0,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,1.0
fordch01w,5,0,DET,32.0,32.0,956.0,344.0,99.0,235.0,334.0,27.0,32.0,31.0,79.0,109.0,270.0,128.0,129.0,88.0,0.0,0.0,1.0,8.0,8.0,232.0,67.0,25.0,55.0,80.0,4.0,11.0,6.0,10.0,30.0,74.0,24.0,23.0,19.0,0.0,0.0,0.0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,
fordch01w,6,0,DET,31.5,31.5,934.0,336.5,101.5,214.0,315.5,30.5,36.5,28.0,66.5,113.5,278.5,123.0,143.5,90.5,0.0,0.0,2.0,5.5,5.5,171.5,57.5,15.0,41.0,56.0,2.5,7.5,6.5,9.0,16.5,56.0,20.5,22.5,16.5,0.0,0.0,0.0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,
fordch01w,7,0,DET,32.0,32.0,933.3333333333334,328.6666666666667,105.33333333333331,212.33333333333331,317.6666666666667,29.0,35.333333333333336,34.0,67.33333333333333,123.33333333333331,278.6666666666667,122.0,145.66666666666666,84.66666666666667,0.0,0.0,3.333333333333333,4.333333333333333,4.333333333333333,130.66666666666666,44.66666666666666,12.333333333333334,29.666666666666668,42.0,2.333333333333333,5.333333333333333,5.0,7.0,14.666666666666666,43.333333333333336,16.333333333333332,16.666666666666668,12.0,0.0,0.0,0.3333333333333333,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,
fordch01w,8,0,DET,32.0,32.0,930.0,357.25,111.5,217.5,329.0,33.0,36.0,31.75,65.0,121.0,287.75,130.75,159.0,95.75,0.0,0.0,2.5,5.75,5.75,169.75,67.0,17.5,39.75,57.25,4.75,7.25,5.5,10.0,21.0,54.5,23.75,26.5,19.5,0.0,0.0,0.25,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,1.0
fordch01w,9,0,DET,28.6,28.6,836.0,324.8,98.8,198.0,296.8,30.8,34.4,27.6,60.4,107.6,258.8,118.8,143.8,87.2,0.0,0.0,2.0,6.6,6.2,181.4,67.4,20.6,43.6,64.2,4.6,6.8,5.0,10.8,23.2,56.6,24.4,27.8,18.6,0.2,0.0,0.2,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,
fordch01w,10,0,DET,27.83333333333333,27.83333333333333,802.8333333333334,311.1666666666667,94.66666666666669,187.33333333333331,282.0,29.33333333333333,32.666666666666664,24.5,54.16666666666666,101.33333333333331,246.5,113.83333333333331,139.16666666666666,83.5,0.0,0.0,1.6666666666666667,5.5,5.166666666666667,151.16666666666666,56.16666666666666,17.166666666666668,36.333333333333336,53.5,3.8333333333333335,5.666666666666667,4.166666666666667,9.0,19.33333333333333,47.16666666666666,20.33333333333333,23.166666666666668,15.5,0.1666666666666666,0.0,0.1666666666666666,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,
fordki01w,1,0,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fordki01w,G-F,0,0,70.0,153,Georgia Tech,,1975-04-04,0000-00-00,
fordki01w,2,0,MIA,28.0,0.0,424.0,104.0,32.0,30.0,62.0,21.0,32.0,1.0,27.0,65.0,108.0,33.0,63.0,37.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fordki01w,G-F,0,0,70.0,153,Georgia Tech,,1975-04-04,0000-00-00,
fordst01w,2,0,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fordst01w,F,0,0,74.0,185,Georgia,,1969-01-14,0000-00-00,
fordst01w,3,0,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fordst01w,F,0,0,74.0,185,Georgia,,1969-01-14,0000-00-00,
fowlesy01w,9,0,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fowlesy01w,C,0,0,78.0,200,Louisiana State,,1985-10-06,0000-00-00,
fowlesy01w,10,0,CHI,17.0,14.0,430.0,178.0,28.0,99.0,127.0,5.0,19.0,36.0,37.0,32.0,150.0,77.0,41.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fowlesy01w,C,0,0,78.0,200,Louisiana State,,1985-10-06,0000-00-00,
francde01w,1,0,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,francde01w,F,0,0,70.0,193,Iowa State,,1975-08-24,0000-00-00,
frankaq01w,9,0,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frankaq01w,G,0,0,64.0,154,Texas A&M,,1985-09-29,0000-00-00,
frankaq01w,10,0,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frankaq01w,G,0,0,64.0,154,Texas A&M,,1985-09-29,0000-00-00,
frazeme01w,10,0,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frazeme01w,F,0,0,75.0,191,Liberty,,1987-03-29,0000-00-00,
fresest01w,1,0,UTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fresest01w,G,0,0,68.0,126,Iowa State,,1976-09-23,0000-00-00,
frettla01w,1,0,LAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frettla01w,F,0,0,75.0,170,Georgia,,1975-06-12,0000-00-00,
frettla01w,2,0,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frettla01w,F,0,0,75.0,170,Georgia,,1975-06-12,0000-00-00,
frettla01w,3,0,SAC,30.0,10.0,403.0,128.0,23.0,32.0,55.0,18.0,10.0,6.0,32.0,30.0,126.0,49.0,35.0,30.0,0.0,0.0,0.0,5.0,0.0,18.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,frettla01w,F,0,0,75.0,170,Georgia,,1975-06-12,0000-00-00,
frettla01w,4,0,SAC,31.0,12.5,525.5,157.5,26.5,48.5,75.0,20.5,7.5,12.5,29.5,50.0,156.5,66.5,26.0,22.0,7.5,2.5,1.0,2.5,0.0,9.0,2.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,1.0,4.0,0.5,1.0,1.0,0.0,0.0,0.0,frettla01w,F,0,0,75.0,170,Georgia,,1975-06-12,0000-00-00,
frettla01w,5,1,CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frettla01w,F,0,0,75.0,170,Georgia,,1975-06-12,0000-00-00,
frettla01w,5,2,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frettla01w,F,0,0,75.0,170,Georgia,,1975-06-12,0000-00-00,
frettla01w,6,0,NYL,16.0,2.0,276.0,102.0,14.0,26.0,40.0,14.0,9.0,5.0,14.0,25.0,85.0,41.0,31.0,20.0,0.0,0.0,0.0,5.0,0.0,116.0,44.0,5.0,12.0,17.0,6.0,4.0,3.0,7.0,12.0,48.0,20.0,4.0,4.0,1.0,0.0,0.0,frettla01w,F,0,0,75.0,170,Georgia,,1975-06-12,0000-00-00,
friertr01w,5,0,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,friertr01w,F,0,0,74.0,186,Louisiana Tech,,1979-08-23,0000-00-00,
frohlli01w,3,0,NYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frohlli01w,F-C,0,0,75.0,185,,,1979-06-23,0000-00-00,
frohlli01w,4,0,NYL,16.0,0.0,67.0,6.0,3.0,10.0,13.0,1.0,2.0,0.0,4.0,11.0,10.0,1.0,4.0,4.0,4.0,0.0,0.0,3.0,0.0,20.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,frohlli01w,F-C,0,0,75.0,185,,,1979-06-23,0000-00-00,
frohlli01w,7,0,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frohlli01w,F-C,0,0,75.0,185,,,1979-06-23,0000-00-00,
frohlli01w,8,0,SAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,frohlli01w,F-C,0,0,75.0,185,,,1979-06-23,0000-00-00,
