year,tmID,rank,playoff,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP_x,homeW,homeL,awayW,awayL,confW,confL,min,attend,total_won,total_lost,total_wins,total_losses,GP_y,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,height,weight,award_count,won,lost,post_wins,post_losses,W,L
2,WAS,4.0,0,832.0,1813.0,403.0,578.0,109.0,335.0,300.0,646.0,946.0,521.0,597.0,245.0,506.0,126.0,2176.0,845.0,1875.0,382.0,555.0,149.0,397.0,299.0,612.0,911.0,513.0,595.0,261.0,456.0,102.0,2221.0,32.0,7.0,9.0,7.0,9.0,13.0,8.0,6400.0,244134.0,14.0,18.0,0.0,0.0,322.0,172.30769230769232,492.3076923076923,2343.3846153846152,323.0769230769231,695.6923076923077,1018.7692307692308,561.0769230769231,263.84615384615387,135.69230769230768,529.8461538461538,642.9230769230769,1952.4615384615383,896.0,622.4615384615385,434.0,360.7692307692308,117.38461538461539,18.307692307692307,10.76923076923077,430.7692307692308,129.23076923076923,15.076923076923077,32.30769230769231,47.38461538461539,32.30769230769231,14.0,6.461538461538461,34.46153846153847,32.30769230769231,108.76923076923077,50.61538461538462,34.46153846153847,21.538461538461537,23.692307692307693,6.461538461538461,0.0,72.28571428571429,166.35714285714286,0.0,14.0,18.0,0.0,2.0,0.0,0.0
3,CHA,6.0,1,779.0,1841.5,420.5,552.5,142.0,407.0,307.0,634.5,941.5,509.0,659.0,219.5,485.0,102.0,2120.5,805.5,1888.0,482.0,639.0,126.0,396.0,335.0,615.5,950.5,519.5,587.5,258.0,436.5,123.5,2219.0,32.0,8.0,8.0,5.0,11.0,10.0,11.0,6487.5,98244.0,13.0,19.0,4.0,0.0,322.40000000000003,166.4,519.0,2205.3199999999997,319.28,659.88,979.1599999999999,529.36,228.27999999999997,106.08,492.44000000000005,685.36,1915.1599999999999,810.16,574.6,437.32,423.28000000000003,147.68,37.44,20.8,832.0,240.76,34.84,75.92,110.75999999999999,58.24000000000001,25.48,16.12,54.08,74.36,223.08,92.04,46.800000000000004,36.4,53.56,20.28,0.0,71.3076923076923,164.92307692307693,0.0,13.0,19.0,2.0,2.0,4.0,4.0
3,CLE,1.5,0,786.0,1799.0,399.0,537.5,123.5,371.0,314.0,632.5,946.5,521.0,589.5,263.0,491.0,87.0,2094.5,719.0,1753.0,391.5,513.5,125.5,392.5,287.0,595.0,882.0,487.0,645.0,265.0,524.0,111.0,1955.0,32.0,13.5,2.5,6.0,10.0,14.0,7.0,6462.5,142452.5,19.5,12.5,0.0,0.0,286.4642857142857,148.57142857142858,461.6071428571428,1944.892857142857,291.57142857142856,587.3214285714286,878.8928571428572,483.7857142857144,244.2142857142857,80.78571428571429,445.7142857142857,547.392857142857,1670.5,729.8571428571429,499.1071428571429,370.5,344.5,114.67857142857143,40.857142857142854,20.892857142857142,835.7142857142858,249.32142857142856,50.142857142857146,84.03571428571429,134.17857142857142,69.64285714285714,35.285714285714285,11.607142857142858,53.85714285714286,66.85714285714286,233.07142857142856,94.71428571428571,60.35714285714286,45.035714285714285,57.57142857142858,14.857142857142856,0.0,71.53846153846153,168.07692307692307,0.0,19.5,12.5,2.0,2.5,0.0,0.0
3,DET,6.0,0,821.0,1947.0,465.5,620.5,109.5,339.0,332.5,632.5,965.0,486.0,651.5,242.5,514.0,85.0,2217.0,876.5,1902.0,463.0,617.5,131.5,356.0,305.0,671.0,976.0,475.5,631.5,273.0,513.0,128.5,2347.5,32.0,7.0,9.0,5.0,11.0,8.5,12.5,6487.5,108318.5,12.0,20.0,0.0,0.0,386.40000000000003,192.0,519.0,2660.4,399.0,759.0,1158.0,583.2,291.0,102.0,605.4,781.8,2336.3999999999996,985.2,744.6,558.6,406.8,131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.73333333333333,165.26666666666668,0.0,12.0,20.0,0.0,0.0,0.0,0.0
3,HOU,3.0,1,819.0,1901.0,468.0,586.5,155.0,463.0,310.5,717.0,1027.5,460.0,531.5,267.5,438.0,99.5,2261.0,763.0,1910.5,366.0,506.0,138.0,437.0,293.5,648.5,942.0,462.5,604.5,240.5,456.5,102.5,2030.0,32.0,12.5,3.5,10.5,5.5,15.0,6.0,6462.5,188596.0,23.0,9.0,3.0,0.0,386.52173913043487,194.78260869565216,561.9565217391304,2752.5217391304345,378.0,872.8695652173914,1250.8695652173913,560.0,325.6521739130435,121.1304347826087,521.6521739130435,647.0434782608696,2314.2608695652175,997.0434782608696,714.0,569.7391304347826,563.6521739130435,188.69565217391303,40.17391304347826,24.34782608695652,989.1304347826087,336.60869565217394,48.69565217391304,104.69565217391305,153.3913043478261,56.608695652173914,38.34782608695652,13.391304347826088,60.260869565217384,70.60869565217392,295.2173913043478,121.7391304347826,79.73913043478261,66.95652173913044,76.69565217391305,26.17391304347826,0.0,71.35714285714286,160.57142857142858,2.0,23.0,9.0,3.0,1.0,6.0,2.0
3,IND,6.5,1,779.0,1830.0,450.0,580.0,175.0,483.5,285.5,648.0,933.5,479.5,621.0,256.5,504.5,122.0,2183.0,846.0,1883.5,457.5,626.0,120.0,362.5,313.5,646.5,960.0,546.5,614.0,261.5,471.0,107.5,2269.5,32.0,6.0,10.0,3.5,12.5,7.0,14.0,6450.0,159596.0,9.5,22.5,0.0,0.0,291.10714285714283,148.57142857142858,460.7142857142857,2027.0714285714284,265.10714285714283,601.7142857142857,866.8214285714286,445.25,238.17857142857144,113.28571428571428,450.8214285714286,576.642857142857,1699.2857142857144,723.3571428571429,538.5714285714286,417.8571428571429,448.9642857142857,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.15384615384616,165.76923076923077,1.0,9.5,22.5,0.0,0.0,0.0,0.0
3,LAS,1.0,1,888.5,1993.5,497.0,643.5,155.0,444.0,329.0,769.0,1098.0,591.0,660.5,276.0,452.0,147.0,2429.0,777.5,1974.0,455.5,619.5,157.0,508.0,297.0,652.5,949.5,491.5,620.5,238.5,469.0,109.5,2167.5,32.0,15.5,0.5,12.5,3.5,18.0,3.0,6462.5,126725.5,28.0,4.0,4.0,0.0,355.1363636363636,189.09090909090907,587.5,2870.6363636363635,388.8181818181818,908.8181818181818,1297.6363636363633,698.4545454545455,326.1818181818182,173.72727272727272,527.0909090909091,780.5909090909091,2355.9545454545455,1050.0454545454545,760.5,587.3636363636364,524.7272727272727,183.1818181818182,61.45454545454547,32.5,1300.0,490.45454545454544,70.9090909090909,160.13636363636363,231.04545454545456,125.86363636363636,41.36363636363636,41.36363636363636,85.68181818181819,119.95454545454547,407.1363636363636,181.40909090909093,119.36363636363636,90.4090909090909,108.72727272727272,37.227272727272734,0.5909090909090902,72.76923076923077,170.07692307692307,2.0,28.0,4.0,4.0,1.5,8.0,3.0
3,MIA,4.5,0,700.5,1800.0,404.0,566.5,89.0,302.5,328.5,623.0,951.5,441.0,654.5,286.0,486.0,120.5,1894.0,697.0,1700.5,437.0,607.5,118.5,355.0,288.0,657.5,945.5,402.0,599.5,253.0,520.0,102.5,1949.5,32.0,9.5,6.5,7.0,9.0,11.5,9.5,6525.0,134719.0,16.5,15.5,0.0,0.0,382.2,192.0,522.0,2272.8,394.20000000000005,747.6,1141.8000000000002,529.2,343.2,144.60000000000002,556.8,785.4,2160.0,840.6,679.8,484.8,363.0,106.8,18.0,9.0,360.0,96.0,18.0,33.0,51.0,21.0,10.799999999999999,4.2,22.2,30.0,92.4,34.199999999999996,34.199999999999996,21.0,20.400000000000002,6.6,0.6,72.2,163.93333333333334,0.0,16.5,15.5,0.5,1.0,0.0,0.0
3,MIN,6.0,0,720.5,1820.5,504.0,659.5,190.0,561.5,283.0,652.5,935.5,466.0,692.5,223.5,502.0,95.0,2135.0,753.5,1842.5,506.5,663.0,158.5,476.5,314.0,682.5,996.5,491.5,713.0,267.0,508.5,128.0,2172.0,32.0,7.0,9.0,6.5,9.5,7.0,14.0,6450.0,118622.5,13.5,18.5,0.0,0.0,276.0,144.48,487.0,1961.7599999999998,251.52,589.92,841.44,417.59999999999997,201.60000000000002,77.28,442.56000000000006,616.3199999999999,1659.3600000000001,660.96,596.64,461.28,525.12,178.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,173.58333333333334,0.0,13.5,18.5,0.0,0.0,0.0,0.0
3,NYL,1.5,1,812.5,1821.5,382.5,533.5,147.5,408.5,271.5,656.0,927.5,515.0,616.5,255.5,455.5,92.0,2155.0,742.5,1790.5,449.0,615.0,124.5,407.0,312.0,663.0,975.0,446.0,622.5,223.0,487.5,85.0,2058.5,32.0,12.5,3.5,8.0,8.0,13.5,7.5,6412.5,241263.5,20.5,11.5,3.0,0.5,227.4642857142857,125.71428571428572,458.0357142857143,1693.2142857142856,213.32142857142856,515.4285714285713,728.75,404.6428571428571,200.75,72.28571428571428,345.7142857142857,484.3928571428571,1431.1785714285716,638.3928571428571,419.17857142857133,300.5357142857143,320.9642857142857,115.89285714285715,44.0,25.535714285714292,1031.25,311.1428571428571,46.35714285714286,98.21428571428572,144.57142857142856,78.96428571428572,44.0,18.07142857142857,67.17857142857143,88.78571428571428,280.1071428571429,119.82142857142857,68.75,51.464285714285715,58.92857142857142,20.03571428571429,1.178571428571428,72.0909090909091,171.72727272727272,0.0,20.5,11.5,3.5,3.0,7.0,6.0
3,ORL,4.0,0,800.5,1912.5,413.5,566.5,159.5,478.0,337.5,610.0,947.5,462.5,613.0,287.5,509.0,127.5,2174.0,828.5,1897.5,407.0,550.0,155.0,444.0,332.0,664.0,996.0,535.0,618.5,281.0,523.0,111.0,2219.0,32.0,10.5,5.5,4.0,12.0,11.0,10.0,6475.0,118342.0,14.5,17.5,0.0,0.0,344.40000000000003,179.20000000000002,518.0,2434.8799999999997,378.0,683.1999999999999,1061.2,518.0,322.0,142.79999999999998,558.88,686.56,2142.0,896.5600000000001,634.48,463.12,535.36,178.64,13.44,8.4,336.0,89.04,12.32,29.68,42.0,20.72,10.08,7.840000000000001,20.72,27.439999999999998,94.64,35.84,16.8,11.76,21.84,5.6000000000000005,0.0,72.5,173.64285714285714,0.0,14.5,17.5,0.5,1.0,0.0,0.0
3,PHO,4.5,0,785.0,1847.0,471.0,624.0,112.5,353.5,287.5,630.5,918.0,489.5,627.5,288.5,474.0,114.5,2153.5,779.0,1860.0,441.5,579.0,136.0,403.5,333.5,666.5,1000.0,505.0,651.0,253.5,524.0,109.0,2135.5,32.0,10.5,5.5,6.0,10.0,9.5,11.5,6437.5,149027.0,16.5,15.5,0.0,0.0,298.59375,150.0,402.34375,2018.90625,269.53125,591.09375,860.625,458.90625,270.46875,107.34375,436.40625,588.28125,1731.5625,735.9375,585.0,441.5625,331.40625,105.46875,7.96875,4.6875,187.5,68.90625,5.625,16.875,22.5,15.9375,5.15625,4.6875,10.78125,21.09375,55.78125,24.84375,19.6875,14.0625,18.75,5.15625,0.0,73.06666666666666,165.26666666666668,1.0,16.5,15.5,0.0,1.0,0.0,0.0
3,POR,7.0,0,747.0,1859.5,469.0,654.5,158.5,476.0,304.5,661.5,966.0,465.5,697.0,254.5,546.5,99.5,2121.5,789.5,1895.5,519.0,711.0,154.5,428.5,325.0,704.5,1029.5,494.0,686.0,285.0,502.5,137.0,2252.5,32.0,6.0,10.0,4.5,11.5,4.5,16.5,6525.0,135366.0,10.5,21.5,0.0,0.0,346.32,166.4,522.0,2206.36,316.68,687.96,1004.64,484.12,264.68,103.48,546.52,724.88,1933.8799999999999,776.88,680.68,487.76000000000005,495.03999999999996,164.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6923076923077,170.23076923076923,0.0,10.5,21.5,0.0,0.0,0.0,0.0
3,SAC,2.5,0,856.5,1983.5,453.0,634.0,152.5,441.0,381.0,686.5,1067.5,562.5,579.5,304.0,476.0,157.5,2318.5,807.5,1960.5,412.5,561.0,130.0,409.0,331.5,646.5,978.0,499.5,608.0,243.5,502.5,129.5,2157.5,32.0,12.5,3.5,8.0,8.0,13.0,8.0,6462.5,130222.0,20.5,11.5,0.0,0.0,342.72,179.20000000000002,517.0,2596.72,426.72,768.88,1195.6000000000001,630.0,340.48,176.4,521.9200000000001,649.04,2221.52,959.28,710.0799999999999,507.36,493.92,170.79999999999998,37.52,19.599999999999998,784.0,285.03999999999996,38.080000000000005,81.2,119.28,61.60000000000001,28.0,13.44,41.44,68.88,247.51999999999998,96.88,80.64,66.08,62.720000000000006,25.2,0.56,72.64285714285714,165.85714285714286,0.0,20.5,11.5,1.5,2.0,0.0,0.0
3,SEA,8.0,1,678.0,1780.5,397.0,583.5,118.5,388.0,281.0,561.0,842.0,401.0,626.5,264.0,478.0,110.0,1871.5,765.5,1735.5,457.5,606.5,121.0,329.5,292.0,738.5,1030.5,499.0,603.0,256.0,524.0,125.0,2109.5,32.0,4.5,11.5,3.5,12.5,5.0,16.0,6512.5,118925.5,8.0,24.0,0.0,0.0,362.22222222222223,177.77777777777777,482.40740740740745,2079.4444444444443,312.2222222222222,623.3333333333334,935.5555555555555,445.55555555555554,293.3333333333334,122.22222222222223,504.4444444444444,696.1111111111111,1978.3333333333333,753.3333333333334,648.3333333333334,441.11111111111114,431.1111111111111,131.66666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.86666666666666,164.6,0.0,8.0,24.0,0.0,0.0,0.0,0.0
3,UTA,4.0,1,834.5,1872.5,558.0,732.5,83.0,253.0,321.5,753.5,1075.0,523.0,660.0,208.0,518.5,156.5,2310.0,824.5,1970.0,510.0,690.5,140.5,438.5,328.5,614.0,942.5,490.5,673.5,288.0,413.5,130.0,2299.5,32.0,10.5,5.5,8.0,8.0,12.0,9.0,6437.5,106974.5,18.5,13.5,0.0,0.0,297.0,160.0,495.1923076923077,2310.0,321.5,753.5,1075.0,523.0,208.0,156.5,511.0,660.0,1872.5,834.5,732.5,558.0,252.99999999999997,83.0,9.5,5.0,199.99999999999997,65.5,9.0,23.0,32.0,12.5,6.5,6.5,14.0,23.500000000000004,55.0,22.5,25.0,19.5,9.5,0.9999999999999997,0.9999999999999997,66.6923076923077,170.92307692307693,0.0,18.5,13.5,0.0,1.0,0.0,2.0
3,WAS,6.0,1,785.5,1864.0,368.0,541.0,113.0,376.5,328.0,672.5,1000.5,472.5,567.0,251.0,500.5,126.5,2052.0,818.0,1910.0,364.5,511.0,147.5,402.5,315.0,674.5,989.5,500.0,569.0,261.0,455.0,102.5,2148.0,32.0,7.5,8.5,4.5,11.5,8.5,12.5,6450.0,245400.5,12.0,20.0,0.0,0.0,320.962962962963,165.92592592592592,477.77777777777777,2128.0,340.14814814814815,697.4074074074074,1037.5555555555557,490.0,260.2962962962963,131.1851851851852,508.6666666666667,588.0,1933.037037037037,814.5925925925926,561.0370370370372,381.6296296296296,390.44444444444446,117.18518518518519,8.814814814814815,5.185185185185184,207.40740740740745,62.22222222222223,7.259259259259259,15.555555555555557,22.814814814814813,15.555555555555557,6.74074074074074,3.1111111111111107,16.59259259259259,15.555555555555557,52.370370370370374,24.37037037037037,16.59259259259259,10.37037037037037,11.407407407407407,3.1111111111111107,0.0,72.0,166.85714285714286,1.0,12.0,20.0,0.0,1.0,0.0,2.0
4,CHA,4.666666666666667,1,776.0,1824.3333333333333,443.6666666666667,589.3333333333334,165.0,447.0,305.3333333333333,640.6666666666666,946.0,504.6666666666667,655.0,226.66666666666663,459.3333333333333,103.0,2160.6666666666665,796.3333333333334,1861.0,469.3333333333333,625.3333333333334,128.33333333333334,388.0,321.6666666666667,617.0,938.6666666666666,509.3333333333333,591.6666666666666,241.33333333333331,432.3333333333333,116.66666666666669,2190.333333333333,32.0,9.0,7.0,5.666666666666667,10.333333333333334,10.666666666666666,10.333333333333334,6475.0,101052.66666666669,14.666666666666666,17.333333333333332,2.0,0.0,257.3421052631579,138.9473684210526,500.8684210526316,1848.8684210526314,255.89473684210523,539.2894736842105,795.1842105263157,433.0526315789474,193.07894736842107,85.10526315789473,380.07894736842104,551.1578947368421,1560.5526315789475,664.3421052631579,501.3684210526316,378.0526315789474,385.0,142.13157894736844,25.763157894736842,14.473684210526317,569.9736842105264,164.13157894736844,24.605263157894736,53.26315789473684,77.86842105263158,40.23684210526315,18.236842105263158,10.13157894736842,36.76315789473684,49.5,157.18421052631578,63.39473684210527,31.552631578947366,22.86842105263158,41.973684210526315,14.473684210526317,0.0,71.18181818181819,164.45454545454547,0.0,14.666666666666666,17.333333333333332,1.3333333333333333,2.0,4.0,6.0
4,CLE,3.333333333333333,1,777.3333333333334,1806.0,409.3333333333333,542.6666666666666,122.66666666666669,372.0,307.6666666666667,646.3333333333334,954.0,507.3333333333333,582.0,249.0,477.6666666666667,85.66666666666667,2086.6666666666665,745.0,1780.0,393.3333333333333,516.0,133.33333333333334,408.6666666666667,284.0,610.0,894.0,501.3333333333333,634.3333333333334,257.3333333333333,492.0,110.33333333333331,2016.6666666666667,32.0,10.333333333333334,5.666666666666667,6.0,10.0,11.666666666666666,9.333333333333334,6491.666666666667,144663.0,16.333333333333332,15.666666666666666,1.0,1.0,247.09756097560978,128.78048780487805,475.0,1679.5121951219512,247.6341463414634,520.219512195122,767.8536585365855,408.3414634146342,200.41463414634146,68.95121951219512,375.6097560975611,468.4390243902439,1453.609756097561,625.6585365853658,436.7804878048781,329.4634146341464,299.4146341463414,98.73170731707319,23.609756097560975,12.073170731707318,482.92682926829275,144.0731707317073,28.975609756097562,48.5609756097561,77.53658536585365,40.24390243902439,20.390243902439025,6.7073170731707314,31.121951219512194,38.63414634146341,134.6829268292683,54.73170731707317,34.87804878048781,26.02439024390243,33.26829268292683,8.585365853658537,0.0,71.72727272727273,166.0,0.0,16.333333333333332,15.666666666666666,1.3333333333333333,1.6666666666666667,4.0,5.0
4,CON,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.72727272727273,169.54545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,DET,6.666666666666667,1,802.6666666666666,1937.6666666666667,467.6666666666667,630.6666666666666,109.66666666666669,347.3333333333333,341.6666666666667,661.3333333333334,1003.0,483.3333333333333,637.3333333333334,228.66666666666663,523.0,100.66666666666669,2182.6666666666665,860.3333333333334,1929.3333333333333,463.3333333333333,613.3333333333334,136.33333333333334,386.3333333333333,308.0,670.3333333333334,978.3333333333334,472.0,633.3333333333334,274.3333333333333,489.6666666666667,132.0,2320.333333333333,32.0,7.0,9.0,4.0,12.0,7.666666666666667,13.333333333333334,6475.0,103602.66666666669,11.0,21.0,0.0,0.0,315.90000000000003,156.0,485.625,2128.1,333.125,644.8000000000001,977.925,471.25,222.95,98.14999999999999,500.175,621.4,1889.225,782.6,614.9,455.975,338.65000000000003,106.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.23076923076923,165.69230769230768,2.0,11.0,21.0,0.0,0.0,0.0,0.0
4,HOU,2.6666666666666665,1,797.6666666666666,1860.0,463.0,586.0,139.66666666666666,419.3333333333333,306.6666666666667,712.0,1018.6666666666666,456.6666666666667,510.0,265.0,443.6666666666667,108.33333333333331,2198.0,743.6666666666666,1900.3333333333333,354.3333333333333,488.0,142.33333333333334,454.3333333333333,298.6666666666667,653.6666666666666,952.3333333333334,457.0,605.0,247.66666666666663,459.0,92.0,1984.0,32.0,13.0,3.0,10.333333333333334,5.666666666666667,15.333333333333334,5.666666666666667,6450.0,188613.3333333333,23.33333333333333,8.666666666666666,2.0,0.3333333333333333,306.81081081081084,155.67567567567568,522.972972972973,2138.5945945945946,298.37837837837833,692.7567567567567,991.1351351351352,444.3243243243244,257.83783783783787,105.40540540540542,421.2972972972973,496.21621621621637,1809.7297297297296,776.1081081081081,570.1621621621623,450.48648648648646,408.0,135.8918918918919,29.18918918918919,17.83783783783784,737.8378378378377,248.75675675675677,38.27027027027027,76.86486486486487,115.13513513513516,43.45945945945946,29.18918918918919,11.675675675675677,41.51351351351352,56.108108108108105,226.37837837837836,90.16216216216216,59.67567567567568,49.62162162162162,56.432432432432435,18.81081081081081,0.0,71.66666666666667,162.33333333333334,2.0,23.33333333333333,8.666666666666666,2.333333333333333,1.3333333333333333,7.0,4.0
4,IND,5.666666666666667,0,763.0,1828.3333333333333,451.6666666666667,580.0,176.66666666666666,503.3333333333333,295.3333333333333,643.0,938.3333333333334,468.6666666666667,600.3333333333334,260.3333333333333,482.3333333333333,114.66666666666669,2154.333333333333,832.0,1861.3333333333333,424.6666666666667,585.0,134.0,396.3333333333333,305.0,645.6666666666666,950.6666666666666,533.3333333333334,625.0,249.66666666666663,470.6666666666667,120.0,2222.6666666666665,32.0,7.333333333333333,8.666666666666666,4.333333333333333,11.666666666666666,8.666666666666666,12.333333333333334,6441.666666666667,151379.0,11.666666666666666,20.33333333333333,0.0,0.0,298.3658536585366,152.1951219512195,471.3414634146341,2049.243902439024,280.92682926829264,611.6341463414635,892.560975609756,445.80487804878044,247.63414634146343,109.07317073170732,443.2682926829268,571.048780487805,1739.1463414634147,725.780487804878,551.7073170731708,429.63414634146346,478.780487804878,168.0487804878049,9.195121951219512,4.756097560975609,190.2439024390244,62.78048780487805,10.780487804878048,18.39024390243902,29.170731707317074,14.585365853658537,3.487804878048781,1.2682926829268293,13.951219512195124,16.48780487804878,53.90243902439025,23.78048780487805,12.682926829268293,9.195121951219512,17.121951219512194,6.024390243902439,0.317073170731707,71.3076923076923,164.23076923076923,0.0,11.666666666666666,20.33333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
4,LAS,1.0,1,889.3333333333334,1996.3333333333333,490.0,644.0,168.0,467.6666666666667,329.0,784.0,1113.0,588.3333333333334,661.6666666666666,269.6666666666667,473.6666666666667,151.66666666666666,2436.6666666666665,783.6666666666666,1996.0,463.6666666666667,629.3333333333334,159.0,512.3333333333334,302.6666666666667,650.0,952.6666666666666,497.0,621.3333333333334,250.66666666666663,463.6666666666667,110.0,2190.0,32.0,14.333333333333334,1.6666666666666667,12.666666666666666,3.333333333333333,17.666666666666668,3.333333333333333,6466.666666666667,146620.33333333334,27.0,5.0,4.666666666666667,0.0,383.14285714285717,205.7142857142857,554.2857142857143,3132.857142857143,423.0,1008.0,1431.0,756.4285714285714,346.7142857142858,195.0,599.5714285714286,850.7142857142858,2566.714285714286,1143.4285714285713,828.0,630.0,601.2857142857143,216.0,66.85714285714286,36.42857142857142,1457.142857142857,555.0,74.14285714285714,179.57142857142858,253.71428571428572,142.28571428571428,56.57142857142857,42.42857142857143,94.71428571428571,141.85714285714283,454.7142857142858,204.42857142857142,137.57142857142856,104.57142857142858,116.57142857142857,41.57142857142858,1.2857142857142856,72.33333333333333,172.33333333333334,1.0,27.0,5.0,4.666666666666667,1.0,14.0,3.0
4,MIN,6.666666666666667,1,722.6666666666666,1805.3333333333333,463.6666666666667,632.3333333333334,182.0,541.0,291.6666666666667,651.6666666666666,943.3333333333334,466.0,667.3333333333334,224.33333333333331,511.0,97.33333333333331,2091.0,751.3333333333334,1830.6666666666667,494.0,646.3333333333334,152.66666666666666,447.3333333333333,310.0,659.0,969.0,492.6666666666667,681.3333333333334,269.0,494.0,124.33333333333331,2149.333333333333,32.0,7.0,9.0,5.333333333333333,10.666666666666666,6.666666666666667,14.333333333333334,6458.333333333333,125706.33333333331,12.333333333333334,19.666666666666668,0.0,0.0,252.40540540540542,127.83783783783781,476.4054054054055,1717.1891891891892,219.10810810810813,519.0810810810812,738.1891891891893,382.027027027027,178.97297297297297,74.32432432432432,401.05405405405406,548.2162162162163,1489.7567567567567,588.6486486486488,509.27027027027026,380.8378378378378,470.6216216216216,159.05405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.54545454545455,169.1818181818182,0.0,12.333333333333334,19.666666666666668,0.0,0.0,0.0,0.0
4,NYL,1.3333333333333333,0,799.0,1794.3333333333333,388.3333333333333,544.6666666666666,146.66666666666666,405.6666666666667,267.6666666666667,640.6666666666666,908.3333333333334,508.6666666666667,623.6666666666666,257.3333333333333,456.3333333333333,94.66666666666669,2133.0,725.3333333333334,1771.3333333333333,460.6666666666667,625.0,132.66666666666666,416.0,312.0,658.3333333333334,970.3333333333334,434.0,614.0,224.66666666666663,484.3333333333333,86.0,2044.0,32.0,11.666666666666666,4.333333333333333,8.0,8.0,12.666666666666666,8.333333333333334,6425.0,239081.3333333333,19.666666666666668,12.333333333333334,0.0,0.0,265.2307692307693,147.6923076923077,494.2307692307692,1968.9230769230767,247.0769230769231,591.3846153846155,838.4615384615386,469.53846153846155,237.5384615384616,87.38461538461539,405.23076923076917,575.6923076923076,1656.3076923076924,737.5384615384615,502.7692307692308,358.46153846153845,374.46153846153845,135.38461538461542,55.07692307692307,32.30769230769231,1299.9999999999998,421.2307692307692,54.76923076923077,124.30769230769232,179.0769230769231,102.46153846153845,48.30769230769231,18.46153846153846,78.15384615384616,109.53846153846153,355.6923076923077,159.6923076923077,97.84615384615384,73.23076923076923,79.38461538461539,28.615384615384613,0.9230769230769228,71.66666666666667,169.91666666666666,0.0,19.666666666666668,12.333333333333334,3.6666666666666665,3.333333333333333,0.0,0.0
